"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"09.04.2018","492,00","492,00","492,10","492,00","11,19K","-0,20%"
"06.04.2018","493,00","492,25","493,00","492,25","78,35K","-0,20%"
"05.04.2018","494,00","493,00","494,00","492,30","68,41K","0,00%"
"04.04.2018","494,00","491,50","496,00","491,50","134,46K","-0,03%"
"03.04.2018","494,15","493,50","496,50","493,50","35,11K","0,13%"
"02.04.2018","493,50","499,95","500,00","493,50","51,90K","-1,30%"
"30.03.2018","500,00","499,95","500,00","491,70","38,94K","1,83%"
"29.03.2018","491,00","499,10","500,00","491,00","13,91K","-1,60%"
"28.03.2018","499,00","500,00","500,00","499,00","16,00K","-0,20%"
"27.03.2018","500,00","508,80","508,80","500,00","359,03K","0,00%"
"26.03.2018","500,00","500,00","500,00","500,00","22,82K","0,00%"
"23.03.2018","500,00","500,00","504,00","500,00","26,68K","0,00%"
"22.03.2018","500,00","499,95","500,00","499,95","9,14K","0,00%"
"21.03.2018","500,00","505,00","507,00","500,00","78,81K","-1,56%"
"20.03.2018","507,90","509,00","509,00","507,90","24,45K","-0,22%"
"19.03.2018","509,00","509,50","509,50","509,00","47,45K","0,00%"
"16.03.2018","509,00","510,00","510,00","508,50","19,91K","-0,20%"
"15.03.2018","510,00","509,50","510,00","509,50","4,50K","0,00%"
"14.03.2018","510,00","510,00","511,90","509,90","23,75K","0,00%"
"13.03.2018","510,00","510,10","513,60","509,00","26,01K","-0,70%"
"12.03.2018","513,60","511,00","513,60","511,00","6,51K","0,31%"
"09.03.2018","512,00","512,00","512,80","511,00","47,08K","0,02%"
"08.03.2018","511,90","510,00","511,90","509,00","82,82K","0,37%"
"07.03.2018","510,00","512,00","512,00","508,60","41,48K","-0,27%"
"06.03.2018","511,40","510,00","512,00","510,00","46,53K","-0,12%"
"05.03.2018","512,00","511,00","512,00","509,00","20,54K","0,51%"
"02.03.2018","509,40","509,90","510,00","509,40","58,90K","-0,08%"
"01.03.2018","509,80","506,20","509,90","506,20","14,71K","0,39%"
"28.02.2018","507,80","508,00","513,70","507,80","113,22K","0,00%"
"27.02.2018","507,80","503,00","510,00","502,00","19,30K","0,69%"
"26.02.2018","504,30","515,00","518,90","502,00","55,04K","-1,89%"
"23.02.2018","514,00","508,00","515,00","508,00","62,96K","1,18%"
"22.02.2018","508,00","503,70","508,00","503,00","79,89K","0,85%"
"21.02.2018","503,70","503,00","503,70","500,10","4,63K","0,74%"
"20.02.2018","500,00","502,00","504,00","500,00","29,96K","-0,40%"
"19.02.2018","502,00","502,00","502,00","501,10","10,23K","0,20%"
"16.02.2018","501,00","497,15","506,00","496,05","27,15K","0,78%"
"15.02.2018","497,10","495,00","502,00","495,00","16,84K","0,42%"
"14.02.2018","495,00","495,10","496,50","495,00","15,23K","-1,77%"
"13.02.2018","503,90","491,00","503,90","490,55","32,58K","2,84%"
"12.02.2018","490,00","492,50","492,50","490,00","45,61K","-0,51%"
"09.02.2018","492,50","497,90","497,90","490,15","34,90K","-0,51%"
"08.02.2018","495,00","488,70","495,00","488,65","18,69K","1,43%"
"07.02.2018","488,00","498,00","498,00","488,00","39,19K","-2,01%"
"06.02.2018","498,00","500,00","500,00","498,00","23,42K","-0,40%"
"05.02.2018","500,00","500,00","503,00","500,00","19,00K","-0,50%"
"02.02.2018","502,50","500,50","505,00","500,50","47,13K","0,42%"
"01.02.2018","500,40","500,00","505,00","497,15","34,53K","0,08%"
"31.01.2018","500,00","501,10","506,90","500,00","88,92K","-1,52%"
"30.01.2018","507,70","504,00","507,70","501,00","37,64K","0,81%"
"29.01.2018","503,60","505,00","505,50","502,10","25,23K","-0,85%"
"26.01.2018","507,90","505,30","507,90","502,10","49,29K","-0,27%"
"25.01.2018","509,30","504,90","509,70","504,90","35,32K","1,66%"
"24.01.2018","501,00","500,00","505,00","500,00","46,03K","0,20%"
"23.01.2018","500,00","500,00","500,00","498,05","24,30K","-0,99%"
"22.01.2018","505,00","501,00","505,00","500,00","20,53K","1,00%"
"19.01.2018","500,00","499,00","502,00","498,05","42,27K","0,00%"
"18.01.2018","500,00","500,00","502,00","500,00","37,04K","0,00%"
"17.01.2018","500,00","498,00","503,00","498,00","90,77K","0,00%"
"16.01.2018","500,00","503,00","509,00","500,00","146,39K","-1,57%"
"15.01.2018","508,00","501,10","512,00","501,10","137,81K","1,58%"
"12.01.2018","500,10","500,00","504,00","500,00","35,57K","0,02%"
"10.01.2018","500,00","497,00","502,00","497,00","83,57K","0,80%"
"09.01.2018","496,05","492,00","496,05","492,00","7,40K","0,82%"
"08.01.2018","492,00","491,00","492,00","491,00","0,07K","-1,18%"
"05.01.2018","497,85","490,10","497,85","490,10","8,13K","1,60%"
"04.01.2018","490,00","490,00","499,00","490,00","1,96K","0,00%"
"03.01.2018","490,00","484,00","490,00","484,00","185,00K","1,87%"
"02.01.2018","481,00","480,00","481,00","480,00","2,02K","-0,62%"
